1	1	0	0	0
1	2	0.001001001001001	0.000198299804566257	0
1	3	0.002002002002002	0.000396202214734585	0
1	4	0.003003003003003	0.000593707230504986	0
1	5	0.004004004004004	0.000790814851877458	0
1	6	0.005005005005005	0.000987525078852003	0
1	7	0.00600600600600601	0.00118383791142862	0
1	8	0.00700700700700701	0.00137975334960731	0
1	9	0.00800800800800801	0.00157527139338807	0
1	10	0.00900900900900901	0.0017703920427709	0
1	11	0.01001001001001	0.0019651152977558	0
1	12	0.011011011011011	0.00215944115834278	0
1	13	0.012012012012012	0.00235336962453183	0
1	14	0.013013013013013	0.00254690069632295	0
1	15	0.014014014014014	0.00274003437371614	0
1	16	0.015015015015015	0.0029327706567114	0
1	17	0.016016016016016	0.00312510954530873	0
1	18	0.017017017017017	0.00331705103950814	0
1	19	0.018018018018018	0.00350859513930962	0
1	20	0.019019019019019	0.00369974184471317	0
1	21	0.02002002002002	0.00389049115571879	0
1	22	0.021021021021021	0.00408084307232649	0
1	23	0.022022022022022	0.00427079759453626	0
1	24	0.023023023023023	0.00446035472234809	0
1	25	0.024024024024024	0.004649514455762	0
1	26	0.025025025025025	0.00483827679477799	0
1	27	0.026026026026026	0.00502664173939604	0
1	28	0.027027027027027	0.00521460928961617	0
1	29	0.028028028028028	0.00540217944543836	0
1	30	0.029029029029029	0.00558935220686263	0
1	31	0.03003003003003	0.00577612757388897	0
1	32	0.031031031031031	0.00596250554651739	0
1	33	0.032032032032032	0.00614848612474787	0
1	34	0.033033033033033	0.00633406930858043	0
1	35	0.034034034034034	0.00651925509801506	0
1	36	0.035035035035035	0.00670404349305176	0
1	37	0.036036036036036	0.00688843449369053	0
1	38	0.037037037037037	0.00707242809993138	0
1	39	0.038038038038038	0.00725602431177429	0
1	40	0.039039039039039	0.00743922312921928	0
1	41	0.04004004004004	0.00762202455226634	0
1	42	0.041041041041041	0.00780442858091547	0
1	43	0.042042042042042	0.00798643521516668	0
1	44	0.043043043043043	0.00816804445501995	0
1	45	0.044044044044044	0.0083492563004753	0
1	46	0.045045045045045	0.00853007075153272	0
1	47	0.046046046046046	0.00871048780819221	0
1	48	0.047047047047047	0.00889050747045378	0
1	49	0.048048048048048	0.00907012973831741	0
1	50	0.049049049049049	0.00924935461178312	0
1	51	0.0500500500500501	0.0094281820908509	0
1	52	0.0510510510510511	0.00960661217552075	0
1	53	0.0520520520520521	0.00978464486579267	0
1	54	0.0530530530530531	0.00996228016166666	0
1	55	0.0540540540540541	0.0101395180631427	0
1	56	0.0550550550550551	0.0103163585702209	0
1	57	0.0560560560560561	0.0104928016829011	0
1	58	0.0570570570570571	0.0106688474011834	0
1	59	0.0580580580580581	0.0108444957250677	0
1	60	0.0590590590590591	0.0110197466545541	0
1	61	0.0600600600600601	0.0111946001896426	0
1	62	0.0610610610610611	0.0113690563303332	0
1	63	0.0620620620620621	0.0115431150766258	0
1	64	0.0630630630630631	0.0117167764285206	0
